indices,redshift,angles,gamma1,gamma2,kappa,dx,dy,ra,dec,image_x,image_y,prelensed_image_x,prelensed_image_y,has_finite_shear,hlr,e1,e2,split,id
61491,0.335444390774,0.9507686867894876,0.0,0.0,0.0,62.96553705644981,27.00571962855133,359.9824817958108,0.0075293661670015,814.3276852313359,634.5285981209202,814.3276852313359,634.5285981209202,True,0.4345965042990306,-0.2310058678861644,0.0686730169683478,train,786
58601,0.32889008522,5.243512437278029,0.0,0.0,0.0,62.94410715645645,45.0746251721463,359.98248774856023,0.0125485062034697,814.2205357313863,724.8731258242847,814.2205357313863,724.8731258242847,True,0.3153407850471126,-0.2541449308057028,-0.0140648534082977,train,787
4478,1.18589985371,5.567945630512337,0.0,0.0,0.0,63.021154473779305,63.00644915853788,359.98246634652963,0.0175295678401209,814.6057723179383,814.532245741743,814.6057723179383,814.532245741743,True,0.3816196489908642,0.2624801948629655,-0.0266264484978987,train,788
11585,0.838162899017,4.00600186999995,0.0,0.0,0.0,62.95571425568842,81.07542296621526,359.9824845243663,0.0225487263803197,814.2785712275369,904.8771147655197,814.2785712275369,904.8771147655197,True,0.3714202944455617,-0.4813495215285738,-0.6378752180017406,train,789
58654,0.366058707237,1.1938966792089176,0.0,0.0,0.0,81.0178742898945,-80.95375714838137,359.977467258307,-0.0224593740948779,904.5893713839624,94.7312143235514,904.5893713839624,94.7312143235514,True,0.17988476972036,0.3695289372659556,-0.1195963264590876,train,790
44210,0.46613329649,5.520521605910917,0.0,0.0,0.0,81.04178915848007,-62.93526322591493,359.977460615289,-0.0174542378916665,904.708945726871,184.82368392131409,904.708945726871,184.82368392131409,True,0.1567187261092908,0.0404890649058024,0.055952154326475,train,791
52079,0.587974011898,0.9638704386029632,0.0,0.0,0.0,80.9526648854208,-45.095125752490425,359.9774853720277,-0.012498644877099,904.2633243616468,274.0243712740113,904.2633243616468,274.0243712740113,True,0.5760629690350609,0.6945078796570334,-0.2308162589566857,train,792
52268,0.771445989609,1.4460568993531526,0.0,0.0,0.0,81.06980679543462,-27.05989278780668,359.97745283261327,-0.0074888584839952,904.8490339116212,364.2005360828469,904.8490339116212,364.2005360828469,True,0.8042010603212689,-0.0137370346288036,0.0040028499954801,train,793
51553,1.58585858345,0.5664572133897727,0.0,0.0,0.0,80.90670970201674,-9.001606333879499,359.9774981373544,-0.0024726682334442,904.0335484446634,454.4919683378811,904.0335484446634,454.4919683378811,True,0.6198514383605871,0.0926041109910171,0.2888045330478039,train,794
23451,1.06952035427,3.8510694139331134,0.0,0.0,0.0,80.92180274817049,8.943723460079061,359.97749394484225,0.0025121452097617,904.10901367542,544.2186172931636,904.10901367542,544.2186172931636,True,0.1593187045006878,-0.4732591519448642,-0.3762477493047361,train,795
55147,2.29630422592,3.824686901111833,0.0,0.0,0.0,80.95412265660516,27.050534329444595,359.9774849670913,0.0075418144644445,904.2706132175672,634.7526716253502,904.2706132175672,634.7526716253502,True,0.4822146378522318,0.12139210299566,-0.0201392134599432,train,796
58684,1.20453453064,4.751273088673363,0.0,0.0,0.0,81.0746585381554,45.09166088915429,359.97745148490714,0.012553237960881,904.873292625221,724.9583044093108,904.873292625221,724.9583044093108,True,0.0856228838670025,-0.3271134663093687,-0.8316107829355063,train,797
13337,1.08858132362,3.096431147410527,0.0,0.0,0.0,81.0194435656903,62.933711514237,359.9774668223971,0.0175093624075631,904.59721776294,814.1685575202976,904.59721776294,814.1685575202976,True,0.3995856956707658,0.0585304360314408,-0.0003263944253928,train,798
28879,0.497910112143,4.368711989995952,0.0,0.0,0.0,81.02172236447335,81.06360068055281,359.97746618939755,0.0225454417225956,904.6086117568536,904.818003337217,904.6086117568536,904.818003337217,True,0.4730598805145609,0.6049040652587367,0.2631442250606872,train,799
37389,0.336902797222,4.351796543838718,0.0,0.0,0.0,-81.0090648489429,-80.92257195549135,0.0224747390794765,-0.0224507115522271,94.45467582078844,94.88714028797632,94.45467582078844,94.88714028797632,True,0.6295134089206079,0.1986908508936408,0.8454252409547591,train,800
40551,0.317431598902,1.9016700533631248,0.0,0.0,0.0,-80.97153266127785,-62.9086678493101,0.0224643134734005,-0.0174468502972972,94.64233675908338,184.9566608043167,94.64233675908338,184.9566608043167,True,0.5583731235124875,-0.0398208535078458,-0.1552165016807747,train,801
51777,0.767516613007,5.248147363060694,0.0,0.0,0.0,-81.09256967363578,-44.99537597691375,0.0224979348605356,-0.0124709366109904,94.0371516973916,274.523120151814,94.0371516973916,274.523120151814,True,0.2215403427466413,0.6459298115967123,-0.1811026699899547,train,802
12610,0.640128195286,3.79695165989568,0.0,0.0,0.0,-81.03335170068311,-26.96544427653112,0.0224814854261438,-0.0074626227922653,94.33324156210703,364.6727786391483,94.33324156210703,364.6727786391483,True,0.1668977777502631,-0.4620565184192601,-0.3787089967147751,train,803
10558,0.894836604595,4.205971364326323,0.0,0.0,0.0,-80.95813142929167,-9.076541284955429,0.0224605909095339,-0.0024934834966903,94.70934291900346,454.11729358256207,94.70934291900346,454.11729358256207,True,0.3167838469202316,-0.1121295330315283,-0.0066297896113067,train,804
27941,0.497177898884,3.6693773503062928,0.0,0.0,0.0,-81.07278955518406,8.914927394506565,0.0224924403840197,0.0025041463035251,94.13605228963422,544.0746369653243,94.13605228963422,544.0746369653243,True,0.104773148505392,-0.818242886132542,0.4169584679938737,train,805
56950,0.541382014751,5.349270437090388,0.0,0.0,0.0,-81.00332918492992,26.90427260219717,0.0224731458397169,0.0075011862128725,94.48335414084868,634.0213629892314,94.48335414084868,634.0213629892314,True,0.1213722655287371,0.1863459508978917,-0.2967558804878426,train,806
61739,3.80101251602,6.050965498158854,0.0,0.0,0.0,-81.04155246544866,45.00888540546195,0.0224837634159988,0.0125302447794125,94.29223773828596,724.5444269909161,94.29223773828596,724.5444269909161,True,0.5968690899272335,-0.6836607863786502,0.1795595780823411,train,807
6902,0.545916199684,5.531118928098558,0.0,0.0,0.0,-81.06825955578219,63.03373332584366,0.0224911820510631,0.0175371462444162,94.15870228663988,814.6686665782499,94.15870228663988,814.6686665782499,True,0.2471089228761739,-0.240583879564628,0.5697386089516188,train,808
48125,0.495291113853,4.84243517235136,0.0,0.0,0.0,-80.98310337527022,81.04117126057754,0.0224675275601198,0.0225392113398571,94.58448318913088,904.7058562373588,94.58448318913088,904.7058562373588,True,0.1866951813709638,-0.3088383298592363,-0.162010850243331,train,809
5824,3.08361649513,3.232077869379512,0.0,0.0,0.0,-63.07618678683398,-81.0539281385565,0.0174933846721668,-0.0224872000543377,184.1190661168328,94.23035937275677,184.1190661168328,94.23035937275677,True,1.009410652586173,0.5316259459481693,-0.5240259963934328,train,810
38152,0.344949603081,3.448920229348516,0.0,0.0,0.0,-62.95024783290309,-62.93514235715078,0.0174584016326653,-0.0174542048572878,184.7487608863854,184.82428826513475,184.7487608863854,184.82428826513475,True,0.1412430174142406,0.4811117056249958,-0.5755998378050674,train,811
43902,0.370358109474,2.3071235324486827,0.0,0.0,0.0,-63.02939523260764,-45.01348989464989,0.0174803870194228,-0.0124759686353454,184.3530238879266,274.4325505631479,184.3530238879266,274.4325505631479,True,0.2338500196450912,0.0609724154353272,0.144881302423355,train,812
60666,0.326197504997,3.3002247148516077,0.0,0.0,0.0,-62.96840441981225,-27.045718674799435,0.0174634451285631,-0.0074849214626419,184.65797795185424,364.2714066478717,184.65797795185424,364.2714066478717,True,0.3227023173602594,-0.5214747744858483,-0.3718645153529618,train,813
44562,1.2752058506,5.19755124261346,0.0,0.0,0.0,-63.07384421283376,-8.93952482134757,0.017492733957217,-0.0024554234451393,184.130778986832,454.8023759004906,184.130778986832,454.8023759004906,True,0.6433030302239894,-0.133136175595516,-0.4899874049884611,train,814
14949,0.681595385075,0.553953404483163,0.0,0.0,0.0,-62.93687082433256,8.935066254060557,0.0174546857973123,0.0025097405076671,184.81564592922723,544.175331263078,184.81564592922723,544.175331263078,True,0.1550019198298108,0.5769787645385029,0.0799545114927477,train,815
37785,0.705817520618,0.8148810976732671,0.0,0.0,0.0,-63.05760333053888,27.017281744398776,0.0174882226014408,0.0075325778668401,184.21198339829323,634.586408700148,184.21198339829323,634.586408700148,True,0.1548541618744003,0.2089218012124216,-0.1938590970951843,train,816
24450,0.603333711624,5.082294513752775,0.0,0.0,0.0,-63.00643464584274,45.009711561914855,0.0174740090792357,0.0125304746493207,184.46782682173256,724.5485577731799,184.46782682173256,724.5485577731799,True,0.2086981129349225,-0.2495818086267898,0.1231281104859581,train,817
46767,0.507075607777,0.9398685649157488,0.0,0.0,0.0,-62.96893939713946,62.92734103382217,0.0174635937333455,0.0175075933706475,184.65530306521867,814.1367051182285,184.65530306521867,814.1367051182285,True,0.0641454532080233,0.241914692614855,-0.3717540627343166,train,818
52802,1.01947152615,2.360129693395957,0.0,0.0,0.0,-62.9619454154968,80.98167764035657,0.0174616509608634,0.0225226860237453,184.69027297342623,904.408388136302,184.69027297342623,904.408388136302,True,0.2971831928130709,-0.0533854192608268,0.4286230398291905,train,819
36195,1.89342617989,0.3417735009556056,0.0,0.0,0.0,-45.097377681700735,-81.0079331807871,0.012499271377939,-0.0224744241924629,274.0131116279615,94.46033416156656,274.0131116279615,94.46033416156656,True,0.3062085387815561,0.3930754348410964,-0.145820615411872,train,820
57208,0.812184810638,4.24863565912509,0.0,0.0,0.0,-44.92869339883693,-63.04641368608774,0.0124524146349202,-0.0174851139542017,274.8565330421442,184.2679316205399,274.8565330421442,184.2679316205399,True,0.8120676519143059,-0.5923604998295479,0.1062782888361957,train,821
31279,0.581052720547,5.988236780828011,0.0,0.0,0.0,-44.98620347767288,-45.07771165360554,0.0124683896560715,-0.0124938082967881,274.5689826480109,274.1114417684216,274.5689826480109,274.1114417684216,True,0.3363258413526873,0.5394972234093209,0.1121220462810284,train,822
31187,1.27795708179,0.3531720183786288,0.0,0.0,0.0,-44.95528674054604,-26.925977001416125,0.0124598016739397,-0.0074516600587446,274.72356633362017,364.8701150146914,274.72356633362017,364.8701150146914,True,0.3986996460996343,0.4173486771801352,0.088283578684267,train,823
67321,0.600041806698,4.752217816322419,0.0,0.0,0.0,-44.91302314843514,-8.934026844950164,0.0124480617878071,-0.0024538962860011,274.93488429414043,454.8298657824731,274.93488429414043,454.8298657824731,True,0.4634278138569827,-0.0652078251602793,0.2776456843429257,train,824
55404,0.495681911707,1.331273888609972,0.0,0.0,0.0,-44.93099516218627,8.962880510612928,0.0124530540135905,0.0025174667470189,274.84502422539936,544.3144025458173,274.84502422539936,544.3144025458173,True,0.2152962644127465,0.8913856849342846,-0.1985408892545227,train,825
15003,0.628146827221,0.6307578609235843,0.0,0.0,0.0,-44.93863838416488,27.02912935350897,0.0124551771307191,0.0075358690421396,274.80680811551247,634.6456467456894,274.80680811551247,634.6456467456894,True,0.110255518820687,0.2483154640629423,0.6638399954645166,train,826
24025,1.02056229115,0.6360511821612653,0.0,0.0,0.0,-44.93277828958247,45.0137853230748,0.0124535493267414,0.012531606536316,274.83610858841973,724.5689265789764,274.83610858841973,724.5689265789764,True,0.1276149024718105,-0.0591163336402787,-0.7221602242024362,train,827
69407,0.258514106274,1.922783839568436,0.0,0.0,0.0,-44.99790888207498,62.9802961802008,0.0124716411571486,0.017522303530309,274.51045562600984,814.4014808500788,274.51045562600984,814.4014808500788,True,0.2377347272998878,-0.0138144989203025,-0.6806962978040372,train,828
6064,0.421784311533,3.273047891141534,0.0,0.0,0.0,-45.05344198162272,80.93289518301519,0.0124870670173889,0.0225091358546301,274.2327901283161,904.1644758496344,274.2327901283161,904.1644758496344,True,0.4468165347299103,0.0113637905142133,-0.0345767933000674,train,829
3109,0.408652514219,5.471996049769888,0.0,0.0,0.0,-26.92938552441046,-81.03693386080649,0.0074526070468741,-0.0224824802802734,364.85307239972246,94.3153307614931,364.85307239972246,94.3153307614931,True,1.303416700713632,0.5188978413444203,-0.0298190831113358,train,830
11390,1.27618694305,3.93227011878347,0.0,0.0,0.0,-26.96493602505934,-63.00642659720437,0.007462482185776,-0.0174740066953044,364.6753198965068,184.4678670649244,364.6753198965068,184.4678670649244,True,0.2509792606216098,0.0089715961160898,0.0104913635843482,train,831
55232,0.628580570221,2.78044905696932,0.0,0.0,0.0,-27.051187662307083,-45.00656754991207,0.0074864409734899,-0.0124740462360516,364.24406171033786,274.46716228683147,364.24406171033786,274.46716228683147,True,0.2312024657344867,0.0958535339341938,0.296275587594102,train,832
30079,0.325995087624,4.212456729700838,0.0,0.0,0.0,-26.91625947758649,-26.993955592611723,0.0074489609228157,-0.0074705431134818,364.9187026338317,364.5302220587684,364.9187026338317,364.5302220587684,True,0.462796479241909,-0.3125875944471911,-0.164827497168559,train,833
59472,1.17335820198,0.4772539561025613,0.0,0.0,0.0,-26.947132757340565,-9.011098029927672,0.0074575368337115,-0.0024753049853963,364.7643362350863,454.4445098576479,364.7643362350863,454.4445098576479,True,0.4619535454108891,-0.0323800945029131,-0.6563879937819358,train,834
48696,0.926166713238,4.7048683208985125,0.0,0.0,0.0,-27.02926867796361,9.037229026178958,0.0074803523668308,0.0025381191502449,364.3536566320375,544.6861451235874,364.3536566320375,544.6861451235874,True,0.463218047909041,0.006012456571538,0.013273721927936,train,835
27448,0.795876502991,1.8546640847344915,0.0,0.0,0.0,-27.06201213516616,26.903727838927253,0.0074894477714444,0.0075010354026625,364.1899393460512,634.0186391728822,364.1899393460512,634.0186391728822,True,0.196523310198793,-0.0427915084171924,0.0598833794898748,train,836
32398,0.878130078316,5.564158689132149,0.0,0.0,0.0,-27.02448654985772,45.08218147815306,0.0074790239979333,0.0125506056564675,364.3775672725631,724.9109073543124,364.3775672725631,724.9109073543124,True,0.206084925826525,-0.1592756099901532,0.6802437424735269,train,837
6843,0.498861014843,6.170862832265829,0.0,0.0,0.0,-26.99647239067702,63.06149099921426,0.0074712422871834,0.0175448579105155,364.517638068444,814.8074549450805,364.517638068444,814.8074549450805,True,0.1357949900865132,0.7629687135594031,-0.3949166714681588,train,838
6033,0.630139529705,1.9690169892501024,0.0,0.0,0.0,-27.036629738369484,80.91797363620098,0.0074823971057965,0.022504991323822,364.31685133001406,904.0898681155757,364.31685133001406,904.0898681155757,True,0.2188975923013226,-0.7717125454174252,0.0603979584096976,train,839
47293,0.0415861010551,5.61214788391066,0.0,0.0,0.0,-9.044803857426626,-80.97535198044382,0.0024846677362101,-0.0224653743740947,454.2759807201804,94.62324016325664,454.2759807201804,94.62324016325664,True,2.5173045155997187,-0.1189177128339843,0.0334259961439972,train,840
21577,2.18269848824,5.412619290417343,0.0,0.0,0.0,-8.988919529703304,-63.00974793228774,0.0024691443118735,-0.017474929420275,454.5554023587518,184.45126038951025,454.5554023587518,184.45126038951025,True,0.4490708980722664,-0.2936918809165609,0.0262701250384869,train,841
12915,0.69692081213,1.486364905634133,0.0,0.0,0.0,-9.090531569707665,-44.92891656930945,0.002497369878484,-0.0124524766148904,454.04734215881217,274.85541718978175,454.04734215881217,274.85541718978175,True,0.3036142575316665,-0.0417337259947555,0.0988549658418523,train,842
18589,0.627473115921,0.3200505593771416,0.0,0.0,0.0,-9.095104162733325,-26.97921322270773,0.0024986400432071,-0.0074664480668271,454.0244791936876,364.6039339082764,454.0244791936876,364.6039339082764,True,0.2267871591441602,-0.8175608691168177,-0.2695725236286374,train,843
46341,0.683630108833,4.259066211718028,0.0,0.0,0.0,-8.941997425464281,-9.052721048130012,0.0024561103940634,-0.0024868669535645,454.790012879909,454.2363947666698,454.790012879909,454.2363947666698,True,0.1152751492016527,0.3068880546006515,0.2082633828488071,train,844
49333,0.40972289443,0.0316110446971604,0.0,0.0,0.0,-9.011528029762358,9.0992892310827,0.0024754244507649,0.0025553581152589,454.4423598584749,544.996446148056,454.4423598584749,544.996446148056,True,0.2184632725825822,0.1016703001747642,-0.6072568159512571,train,845
15444,0.681595385075,1.0319021939621076,0.0,0.0,0.0,-9.028382148247845,27.09488311337233,0.0024801061503371,0.0075541341460991,454.358089266061,634.974415544953,454.358089266061,634.974415544953,True,0.2721870091632651,0.0278547327313306,0.2403553710328877,train,846
37758,0.511021375656,3.789171705604733,0.0,0.0,0.0,-9.02973981248944,45.01625757836705,0.0024804832792929,0.012532293558152,454.3513009448541,724.5812878554357,454.3513009448541,724.5812878554357,True,0.967779285427058,-0.2315924664993574,0.3528620365695832,train,847
56527,0.641278803349,0.8679360083642571,0.0,0.0,0.0,-9.009073107419956,63.00931351527459,0.0024747425278926,0.0175303642991324,454.4546344701848,814.5465675254244,454.4546344701848,814.5465675254244,True,0.5770432381585456,-0.0171490715390907,-0.0064069822482991,train,848
22642,1.0239559412,1.2702553380342936,0.0,0.0,0.0,-8.98359032968173,80.95671131607278,0.0024676639785372,0.022515751959807,454.5820483588554,904.2835565149032,454.5820483588554,904.2835565149032,True,0.3608473606291717,0.0005289019624736,0.0002024494638115,train,849
43562,0.452633112669,3.712335984346826,0.0,0.0,0.0,9.08002030673539,-80.99699625189149,359.9974499943614,-0.0224713866696681,544.900101526335,94.51501880603576,544.900101526335,94.51501880603576,True,0.1972152840910288,0.4574598538792962,-0.1887181229662784,train,850
47735,1.10186004639,1.0435984762853447,0.0,0.0,0.0,8.934364658842341,-62.9592749679449,359.99749045426347,-0.0174609091532066,544.1718232869874,184.70362521118363,544.1718232869874,184.70362521118363,True,1.150775432258496,0.5535607463175607,0.2969127563445554,train,851
47632,0.238289803267,6.129664898921155,0.0,0.0,0.0,9.03883037895577,-45.03623166150485,359.9974614360079,-0.0124822863608995,544.6941518874702,274.3188417288915,544.6941518874702,274.3188417288915,True,0.979889246404686,0.0334166279405621,-0.8906719852354739,train,852
31945,1.22840738297,5.307670941577393,0.0,0.0,0.0,9.03080468320849,-27.076286436351538,359.99746366536783,-0.007493412847695,544.6540234087403,364.1185678401359,544.6540234087403,364.1185678401359,True,0.2621761179711728,-0.1589609843234593,-0.1201185285360492,train,853
49935,0.9694699049,4.906235292081456,0.0,0.0,0.0,8.900141255013763,-8.932133965390157,359.9974999607645,-0.0024533705416957,544.0007062678723,454.8393301802717,544.0007062678723,454.8393301802717,True,0.2327780678105725,-0.4018319995485266,0.1216933053733149,train,854
45558,0.35449770093,6.237069836124685,0.0,0.0,0.0,9.088963893983724,9.073594715003132,359.9974475100316,0.0025482207495533,544.9448194625694,544.8679735676789,544.9448194625694,544.8679735676789,True,0.1119739088609396,0.0046738836925443,0.0055090219366669,train,855
7891,0.240740597248,2.588987577516236,0.0,0.0,0.0,9.0200306422538,27.090992573905027,359.9974666581569,0.0075530534404022,544.6001532039755,634.9549628476196,544.6001532039755,634.9549628476196,True,1.1788855576278388,-0.4722056757608751,-0.0784274332772519,train,856
15723,0.504946112633,4.609875147007869,0.0,0.0,0.0,9.042367958334896,45.019299092920775,359.997460453347,0.0125331384227064,544.711839784363,724.5964954282018,544.711839784363,724.5964954282018,True,1.2706014761769393,0.1034846781349121,0.2670190532422979,train,857
13636,1.37615597248,5.857773099043961,0.0,0.0,0.0,9.074967461083446,62.96756831784066,359.9974513979295,0.0175187684110858,544.8748372980793,814.3378415382884,544.8748372980793,814.3378415382884,True,0.126383935033306,-0.5980239939542228,0.5767691054505727,train,858
49861,0.548965871334,2.990315748802137,0.0,0.0,0.0,9.024049353051003,80.98552657047803,359.99746554184844,0.0225237561947593,544.6202467579583,904.4276327869062,544.6202467579583,904.4276327869062,True,0.3198876338462958,0.0116693633345223,0.656870582100252,train,859
65359,0.871526181698,4.078521220259806,0.0,0.0,0.0,27.097117513912146,-80.91881465690186,359.99244524518,-0.0224496693903917,634.9855875476503,94.90592678092072,634.9855875476503,94.90592678092072,True,0.1370967279090296,-0.2588346667396413,-0.7855935774952795,train,860
35046,0.860068917274,1.6304717599348888,0.0,0.0,0.0,27.046782847077253,-62.92414152602127,359.9924592270317,-0.0174511497302806,634.7339142135165,184.87929242077337,634.7339142135165,184.87929242077337,True,0.7052795506375633,0.1381578375707482,-0.4998882443362266,train,861
44455,0.822218298912,5.181399588494948,0.0,0.0,0.0,27.08469379547829,-44.98757666711169,359.9924486962128,-0.0124687709892666,634.9234689554911,274.562116700818,634.9234689554911,274.562116700818,True,0.334142019775523,0.7930743199712674,-0.0900116831244098,train,862
41813,0.71777009964,4.6396090076846805,0.0,0.0,0.0,27.09498476080192,-27.021172395857786,359.99244583761146,-0.0074781033346049,634.9749237821009,364.3941380425601,634.9749237821009,364.3941380425601,True,0.2116817620969479,-0.2980553907097032,0.61580329309023,train,863
33086,0.813025712967,5.394218518517965,0.0,0.0,0.0,27.05384255830073,-9.069493651676934,359.9924572660008,-0.0024915259907842,634.7692127696282,454.1525317489488,634.7692127696282,454.1525317489488,True,0.1627734834191632,0.1952683656545496,-0.1892977577072701,train,864
58194,3.33787250519,0.7963591155775045,0.0,0.0,0.0,26.943072093255413,8.993694671632085,359.9924880355739,0.0025260262739298,634.2153604444912,544.4684733508882,634.2153604444912,544.4684733508882,True,0.4413839573878873,0.0283812620338287,0.562239072710272,train,865
39802,0.347423493862,3.9573149037762185,0.0,0.0,0.0,26.970664730388904,27.013258833304697,359.9924803709526,0.0075314606775885,634.3533236301364,634.5662941446809,634.3533236301364,634.5662941446809,True,0.8501938945364307,-0.0097450106815827,0.0442092800130873,train,866
36907,0.799577414989,1.2328621413592773,0.0,0.0,0.0,27.06932202991721,44.91706062140337,359.99245296614765,0.0125047387524603,634.8466101276981,724.0853030706975,634.8466101276981,724.0853030706975,True,0.0737008775336836,0.0665686699318181,0.008772830272916,train,867
51099,1.30043411255,1.331673094194121,0.0,0.0,0.0,27.030729317411325,62.99312756742695,359.99246368634545,0.0175258680676787,634.6536465651999,814.4656377861993,634.6536465651999,814.4656377861993,True,0.3253450904135421,0.1579633136187133,0.1432943236131583,train,868
11144,0.762215673923,2.456902139795193,0.0,0.0,0.0,26.91588833437166,81.0784014391196,359.9924955866179,0.0225495545940067,634.0794416500944,904.892007130039,634.0794416500944,904.892007130039,True,0.1880441287534122,-0.0921396070211434,-0.4128478176162456,train,869
16857,1.1680533886,3.5891106922022358,0.0,0.0,0.0,44.99793803517154,-81.09340315565625,359.9874727951919,-0.0224981658455302,724.4896901394729,94.03298428728992,724.4896901394729,94.03298428728992,True,0.1176431684516605,0.2178106955223015,0.7006910267666824,train,870
38102,3.37627863884,5.450920830110567,0.0,0.0,0.0,44.94322806725398,-62.93655932939262,359.98748799240445,-0.0174545988547361,724.2161402999293,184.81720340392667,724.2161402999293,184.81720340392667,True,0.1141640425340213,0.732454590291288,-0.4420896403968511,train,871
49849,0.400036901236,0.8992852248956874,0.0,0.0,0.0,45.03230875769338,-45.00598597845986,359.9874632477694,-0.0124738844962999,724.6615437520543,274.470070144092,724.6615437520543,274.470070144092,True,0.1301789623249564,-0.5604863366895596,-0.3649689863461417,train,872
42361,0.684691607952,2.7226959286765813,0.0,0.0,0.0,44.95239797022515,-26.90051949085352,359.9874854452093,-0.0074445885267679,724.2619898147777,364.9974025674839,724.2619898147777,364.9974025674839,True,0.1681077021369373,0.3509458808300204,-0.0221949994212003,train,873
50008,0.424937993288,3.841342598434271,0.0,0.0,0.0,45.09356055279474,-8.941731711375889,359.98744623338274,-0.0024560365256302,724.9678027275115,454.7913414503507,724.9678027275115,454.7913414503507,True,0.8042409841631105,0.000678816456477,-0.0212587360665217,train,874
8900,0.683153986931,2.8869121806810925,0.0,0.0,0.0,44.99415883001373,9.01941268418574,359.987473844971,0.0025331701274653,724.4707941136869,544.5970634136357,724.4707941136869,544.5970634136357,True,0.2102764040775849,0.059476162650527,0.0453615796678772,train,875
67730,0.505602478981,2.581170366149152,0.0,0.0,0.0,44.91720550705706,26.916565546008616,359.98749522089304,0.0075046013177025,724.0860274989658,634.0828277082787,724.0860274989658,634.0828277082787,True,3.3078716039354363,0.0499315450639337,0.0414434203870513,train,876
55511,0.315732508898,3.2888592627650644,0.0,0.0,0.0,44.93362478795196,44.90388331920784,359.9874906599819,0.0125010782014452,724.168123903427,724.0194165597304,724.168123903427,724.0194165597304,True,0.4938991484208257,0.2065412850570686,-0.5209543177109704,train,877
68276,0.887323796749,3.7003336793790496,0.0,0.0,0.0,45.015830391679344,63.087989677279474,359.98746782509306,0.0175522183830246,724.5791519219974,814.9399483353852,724.5791519219974,814.9399483353852,True,0.2624201324506968,0.4214183847144148,-0.5105401489164005,train,878
2673,0.647699594498,0.3862299566812432,0.0,0.0,0.0,44.95901136777449,80.99689961514936,359.9874836081545,0.0225269148578563,724.2950568025191,904.4844980102536,724.2950568025191,904.4844980102536,True,0.6425966138005481,0.6637651463828294,-0.5191512922368782,train,879
39209,2.52762198448,5.684770250787812,0.0,0.0,0.0,62.97228814723569,-80.98751344642055,359.982479920508,-0.0224687515292411,814.3614406852598,94.5624328333828,814.3614406852598,94.5624328333828,True,0.7281185055223016,-0.0521754699115395,0.1513845820267904,train,880
3684,0.529391825199,4.649503531923507,0.0,0.0,0.0,63.01151747737284,-62.90520780789242,359.98246902347285,-0.0174458896991285,814.5575873359138,184.9739610114023,814.5575873359138,184.9739610114023,True,0.3036576559155913,0.5356536782426072,-0.705470147470241,train,881
51526,0.428068399429,6.2590206448089,0.0,0.0,0.0,62.90363112547634,-44.97002966070523,359.9824989919012,-0.0124638963478984,814.0181555765186,274.64985173283605,814.0181555765186,274.64985173283605,True,0.1118834429622094,-0.1673651471602845,-0.431138098551974,train,882
1232,0.282957911491,5.35792418959434,0.0,0.0,0.0,62.96236714674272,-27.06578179418401,359.9824826763412,-0.0074904945488598,814.3118356828029,364.17109105096506,814.3118356828029,364.17109105096506,True,0.2691738216971138,-0.5185991093252246,-0.1746867950457289,train,883
58524,1.02255225182,5.464388489029762,0.0,0.0,0.0,63.09766566705859,-8.914786835999793,359.9824450934224,-0.0024485517820635,814.9883282842729,454.9260658272094,814.9883282842729,454.9260658272094,True,0.1666519689024804,0.6803813148000255,0.3860112469310948,train,884
29318,0.771424114704,2.498308701476578,0.0,0.0,0.0,62.91600433322704,9.003518505841534,359.9824955548993,0.0025287550204587,814.080021615262,544.5175925219276,814.080021615262,544.5175925219276,True,0.5403895931588459,-0.0263311603746739,-0.0200152389647426,train,885
23517,0.383645385504,0.6006318157299723,0.0,0.0,0.0,63.08395276627543,27.038823654370457,359.9824489025612,0.0075385617278133,814.9197637803682,634.6941182499891,814.9197637803682,634.6941182499891,True,0.2732963169248551,0.1598532340203228,-0.6819877859343584,train,886
64406,0.508779585361,1.328926595692271,0.0,0.0,0.0,63.09292306445315,45.00605201097043,359.9824464108119,0.0125294581021784,814.9646152712496,724.5302600184608,814.9646152712496,724.5302600184608,True,0.0987847978946462,0.8459004989433577,0.2223392558800092,train,887
27707,0.718322217464,3.165313895421774,0.0,0.0,0.0,62.95810927557484,63.01203748789823,359.9824838590831,0.0175311201552526,814.290546326967,814.5601873885403,814.290546326967,814.5601873885403,True,0.0724734108785342,0.2566487057061571,0.1820512642560317,train,888
47499,1.83060479164,0.2748032300932589,0.0,0.0,0.0,63.07536234250444,81.0688234025956,359.9824512887898,0.0225468931645736,814.8768116615202,904.8441169474268,814.8768116615202,904.8441169474268,True,0.2606114705565806,0.0077447620050024,0.6373091909309564,train,889
22278,0.931488573551,2.181829589205368,0.0,0.0,0.0,80.94590423182521,-80.94707256063505,359.97748724998667,-0.0224575172684622,904.229521093674,94.76463726227756,904.229521093674,94.76463726227756,True,0.111009011552775,-0.0520088530842056,0.0073903764794121,train,890
20868,0.85904198885,5.048793353344283,0.0,0.0,0.0,81.0561331250177,-62.9825378104766,359.9774566308544,-0.0174673697179953,904.7806655595476,184.587310998544,904.7806655595476,184.587310998544,True,0.1165329501463021,0.3946429487738316,-0.0821170003677174,train,891
